ID_Produto,Produto,Grupo,SubGrupo,Ultima Compra,Ultima Venda,Qtd Ent,Estoque Geral,Custo Estoque,Vr.Venal,Qtde Ven,Custo Venda,Vr.Venda,Margem,Venda Media,Reposicao,Pr.Venda
1449,CALCA LEG,Confeccao,BLUSA,2011-06-09,,24,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,19.95,39.91
1450,CALCA LEGG,Confeccao,LENG,2015-03-26,,39,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,16.299999999999997,44.9
1451,CALCA LEGGIN,Confeccao,BLUSA,2011-12-09,,41,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,17.85,39.9
1452,CALCA LEGGING,Confeccao,CALCA,2017-09-27,,8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,45.22,89.9
1453,CALCA LEGGING,Confeccao,LENG,2017-03-16,,107,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,19.9,44.9
1454,CALCA LEGGING COS LARGO,Confeccao,CALCA,2014-03-26,,17,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,15.95,59.9
1455,CALCA LEGGING UNICOR,Confeccao,CALCA,2013-07-11,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,28.76,69.9
1456,CALCA LEGGNG,Confeccao,BLUSA,2011-04-18,,27,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,24.95,49.91
1457,CALCA LEGGUE,Confeccao,LENG,2011-12-09,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,19.9,39.9
1458,CALCA LI,Confeccao,CALCA,2013-01-16,,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,59.9,119.9
1459,CALCA LINHO,Confeccao,BLUSA,2011-04-29,,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,52.45,104.9
1460,CALCA LINHO,Confeccao,CALCA,2012-10-29,,21,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,70.77000000000001,137.9
1461,CALCA LINHO C/BOTAO,Confeccao,CALCA,2012-05-17,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,69.9,129.9
1462,CALCA LINHO C/ZIPPER,Confeccao,CALCA,2013-04-05,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,88.9,159.9
1463,CALCA LINHO PREGAS FRENTE,Confeccao,CALCA,2013-04-05,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,64.9,129.9
1464,CALCA LISA,Confeccao,CALCA,2013-01-16,,7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,64.9,129.9
1465,CALCA LISA/CINTO,Confeccao,CALCA,2013-04-05,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,69.9,139.9
1466,CALCA LISTRADA,Confeccao,CALCA,2013-04-05,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79.9,149.9
1467,CALCA LOOPPER,Confeccao,CALCA,2011-08-10,,27,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,44.95,89.91
1468,CALCA LOPPER,Confeccao,BLUSA,2011-04-04,,40,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,44.040909090909096,89.0
1469,CALCA LYCRA MASC.,Confeccao,CALCA,2014-05-29,,8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,89.8,179.9
1470,CALCA MALHA,Confeccao,CALCA,2012-10-05,,50,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.95,19.9
1471,CALCA MARCELA OXFORD,Confeccao,CALCA,2012-05-02,,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,49.9,39.9
1472,CALCA MARISIA,Confeccao,CALCA,2011-11-18,,10,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,48.9,99.9
1473,CALCA MASC,Confeccao,CALCA,2013-07-30,,51,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,45.732,99.23466666666668
1474,CALCA MASC DZARM,Confeccao,BLUSA,2011-04-07,,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,72.45,144.91
1475,CALCA MASC HAJI,Confeccao,CALCA,2011-08-03,,9,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,42.65,89.91
1476,CALCA MASC SAWARY,Confeccao,BLUSA,2011-03-31,,34,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,44.95000000000001,89.91000000000001
1477,CALCA MASC SKINNY,Confeccao,CALCA,2013-03-18,,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,109.9,199.9
1478,CALCA MASC SLIN,Confeccao,CALCA,2011-08-03,,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,42.66,89.91
1479,CALCA MASC TRADICIONAL,Confeccao,CALCA,2014-03-26,,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,73.05,139.9
1480,CALCA MASC TRICH,Confeccao,BLUSA,2011-04-28,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,64.95,129.9
1481,CALCA MASC.,Confeccao,CALCA,2012-08-30,,40,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,70.05714285714285,144.18571428571428
1482,CALCA MASC. GLASS,Confeccao,CALCA,2013-07-30,,11,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,42.9,89.9
1483,CALCA MASC. OSMOZE,Confeccao,CALCA,2013-03-18,,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,94.9,179.9
1484,CALCA MASC. TRADICIONAL,Confeccao,CALCA,2014-03-26,,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,72.10000000000001,139.9
1485,CALCA MASC.LOOK,Confeccao,CALCA,2013-07-30,,10,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,49.9,99.9
1486,CALCA MASC.TRADICIONAL,Confeccao,CALCA,2014-03-12,,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,62.91,139.9
1487,CALCA MAX,Confeccao,CALCA,2013-04-01,,7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,109.9,169.9
1488,CALCA MIRROR,Confeccao,CALCA,2013-05-22,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,87.9,169.9
1489,CALCA MOM,Confeccao,CALCA,2025-04-15,2025-05-03,8,6.0,204.0,839.4,2,67.9,279.8,312.08,139.9,36.44,139.9
1490,CALCA MONT C ZIPER,Confeccao,CALCA,2014-05-28,,26,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,17.45,69.9
1491,CALCA MONT C/ ZIPER,Confeccao,CALCA,2014-05-28,,29,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,45.9,89.9
1492,CALCA MONT DALENA,Confeccao,CALCA,2014-05-28,,14,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.95,59.9
1493,CALCA MONT ORLANDA,Confeccao,CALCA,2014-05-28,,37,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,44.9,89.9
1494,CALCA MONTARIA,Confeccao,BLUSA,2011-05-19,,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,42.45,84.905
1495,CALCA MONTARIA,Confeccao,CALCA,2014-04-09,,213,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,38.16875,82.4
1496,CALCA MONTARIA,Meias,MEIAS,2013-02-21,,163,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,34.99,89.9
1497,CALCA MONTARIA FIVELA,Confeccao,CALCA,2013-04-27,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,59.9,119.9
1498,CALCA MONTARIA LATERAL,Confeccao,CALCA,2013-03-20,,11,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,31.49,139.9
1499,CALCA MONTARIA MALHA,Confeccao,CALCA,2013-03-06,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,49.9,99.9
1500,CALCA MONTARIA SILVIANA C ZIPE,Confeccao,CALCA,2015-03-26,,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,25.2,99.9
1501,CALCA MONTARIA TACI,Confeccao,CALCA,2014-03-26,,13,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,17.45,69.9
1502,CALCA MONTARIA TIRAS,Confeccao,CALCA,2013-04-27,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,59.9,119.9
1503,CALCA MSC,Confeccao,CALCA,2012-09-27,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,23.69,59.9
1504,CALCA NEW,Confeccao,CALCA,2013-03-06,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,52.9,99.9
1505,CALCA OREGON,Confeccao,CALCA,2013-05-22,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,64.9,133.23333333333335
1506,CALCA OSMOSE,Confeccao,BLUSA,2011-04-28,,13,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79.95,159.90666666666667
1507,CALCA OSMOZE,Confeccao,BLUSA,2011-04-28,,21,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,97.45,194.91166666666663
1508,CALCA OSSINHO C/BOLSO,Confeccao,CALCA,2014-04-03,,8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,31.26,199.9
1509,CALCA OTT,Confeccao,CALCA,2011-08-10,,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,26.880000000000003,69.9
1510,CALCA PANTALONA,Confeccao,CALCA,2013-08-22,,25,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79.56666666666668,149.9
1511,CALCA PLUS CEDRO,Confeccao,CALCA,2013-10-30,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,84.9,149.9
1512,CALCA PREGAS FRENTE,Confeccao,CALCA,2013-01-16,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,44.9,89.9
1513,CALCA PREM,Confeccao,CALCA,2014-11-20,,30,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,49.0,99.9
1514,CALCA RECORTE BOLSO,Confeccao,CALCA,2011-08-11,,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,123.9,219.92
1515,CALCA REFINO,Confeccao,BLUSA,2011-06-07,,37,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,98.075,196.16
1516,CALCA REGGNG,Confeccao,BLUSA,2011-04-18,,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,24.95,49.91
1517,CALCA RESINADA,Confeccao,CALCA,2013-04-25,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,48.9,99.9
1518,CALCA RESINADA DOURADA,Confeccao,CALCA,2013-03-06,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,99.9,179.9
1519,CALCA S. SKINNY,Confeccao,CALCA,2013-07-12,,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,77.94,229.9
1520,CALCA SARJA,Confeccao,CALCA,2014-03-26,,63,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,49.02666666666667,112.4
1521,CALCA SARJA FLORAL,Confeccao,CALCA,2013-03-06,,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,69.9,129.9
1522,CALCA SARUEL,Confeccao,CALCA,2012-09-27,,8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,45.05333333333334,86.56666666666666
1523,CALCA SAWARY,Confeccao,BLUSA,2011-03-31,,110,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,38.02692307692308,76.05692307692308
1524,CALCA SAWARY,Confeccao,CALCA,2011-08-10,,64,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,23.08333333333333,93.24166666666667
1525,CALCA SHINE STR.,Confeccao,CALCA,2013-05-22,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,112.9,199.9
1526,CALCA SHINNY,Confeccao,CALCA,2013-07-12,,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,76.89,239.9
1527,CALCA SK,Confeccao,CALCA,2013-01-16,,14,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,34.0,69.9
1528,CALCA SKINNY,Confeccao,CALCA,2013-07-30,2025-01-30,141,7.0,313.0,1029.3,3,224.95,330.0,262.75,130.0,89.36666666666666,209.9
1529,CALCA SKINNY BAIXA,Confeccao,CALCA,2013-11-29,,8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,124.9,249.9
1530,CALCA SKINNY DOUBLE,Confeccao,CALCA,2016-04-01,,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,139.9,259.9
1531,CALCA SKINNY FEM,Confeccao,CALCA,2013-03-28,,8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,74.04,229.9
1532,CALCA SKINNY FEM.,Confeccao,CALCA,2013-03-28,,32,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,72.39857142857143,228.47142857142856
1533,CALCA SKINNY INTERMEDIARIA,Confeccao,CALCA,2013-11-29,,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,124.9,249.9
1534,CALCA SKINNY ZIPER BOLS,Confeccao,CALCA,2013-01-17,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,132.9,239.9
1535,CALCA SKINY,Confeccao,CALCA,2018-02-26,,36,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,145.1709090909091,264.44545454545454
1536,CALCA SKINY BORD,Confeccao,CALCA,2014-03-12,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,99.9,179.9
1537,CALCA SKINY METALICA,Confeccao,CALCA,2013-03-06,,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,114.9,199.9
1538,CALCA SLIM,Confeccao,CALCA,2024-09-09,2025-01-20,13,6.0,472.0,959.4,2,157.1,319.8,207.12,159.9,82.96,159.9
1539,CALCA SLIM ANDRESSA,Confeccao,CALCA,2012-05-03,,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,44.95,89.9
1540,CALCA SLIM ARLETE,Confeccao,CALCA,2012-05-03,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,49.9,99.9
1541,CALCA SLIM FABIA,Confeccao,CALCA,2012-05-03,,7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,44.9,89.9
1542,CALCA SLIM FABRICIA,Confeccao,BLUSA,2012-05-02,,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,49.9,79.9
1543,CALCA SLIM FIT,Confeccao,CALCA,2013-03-20,,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27.0,89.9
1544,CALCA SLIM FIT CARIEDY,Confeccao,CALCA,2015-03-26,,8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29.7,119.9
1545,CALCA SLIM FIT NURIA,Confeccao,CALCA,2013-07-11,,8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29.95,119.9
1546,CALCA SLIM IDEALI,Confeccao,CALCA,2012-05-03,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,49.9,99.9
1547,CALCA SLIM IVETE,Confeccao,CALCA,2012-05-03,,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,49.9,99.9
1548,CALCA SLIM LISTRADA,Confeccao,CALCA,2013-07-13,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,48.54,99.9
1549,CALCA SLIM NAILZA,Confeccao,CALCA,2012-05-03,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,44.9,89.9
1550,CALCA SLIMKETLIN,Confeccao,CALCA,2012-05-03,,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,39.9,79.9
1551,CALCA SOUBLE CUT BAIXA,Confeccao,CALCA,2013-11-29,,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,124.9,249.9
1552,CALCA SUEDINI,Confeccao,CALCA,2013-04-25,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,16.14,119.9
1553,CALCA SUPER SKINNY,Confeccao,CALCA,2013-11-29,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,124.9,249.9
1554,CALCA TECIDO BRILHO,Confeccao,CALCA,2013-02-27,,9,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,19.6,99.9
1555,CALCA TRICH,Confeccao,BLUSA,2011-04-04,,52,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,64.56538461538462,129.1346153846154
1556,CALCA UNICOR,Confeccao,CALCA,2013-07-11,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,37.83,89.9
1557,CALCA UNION BAY,Confeccao,BLUSA,2011-04-04,,19,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,84.95,169.90333333333334
1558,CALCA VISC,Confeccao,BLUSA,2011-05-19,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,39.95,79.9
1559,CALCA XADREZ,Confeccao,BLUSA,2011-05-19,,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,62.45,124.9
1560,CALCA/CINTO,Confeccao,CALCA,2013-04-05,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79.9,149.9
1561,CALCA7948B,Confeccao,CALCA,2012-08-01,,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,26.4,89.9
1562,CALCADEIRA,Acessorios,ACESSORIOS,2015-07-23,,76,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0.5
1563,CALCADOS,Sapato Feminino,TENIS,2023-01-24,,48,1.0,38.0,60.0,0,0.0,0.0,0.0,0.0,37.81,60.0
1564,CALCADOS,Sapato Masculino,SAPATO,2020-03-04,,18,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,40.91,79.9
1565,CALCADOS,Sapato Masculino,TENIS,2020-03-04,,42,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,46.97,93.23333333333336
1566,CALCADOS AZLEIAS CINZA,Sapato Feminino,******************************,2011-04-08,,24,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,24.95,49.905
1567,CALCADOS RAMARIM,Sapato Feminino,******************************,2011-04-05,,23,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,59.95,119.9
1568,CALCAMASC,Confeccao,CALCA,2012-09-27,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,20.81,49.9
1569,CALCAN SLIM,Acessorios,ACESSORIOS,2016-03-26,,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.97,29.9
1570,CALCANHAR GEL,Acessorios,ACESSORIOS,2018-03-12,,18,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,17.25,34.9
1571,CALCANHEIRA,Acessorios,ACESSORIOS,2016-10-25,,32,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,22.008333333333336,41.69833333333333
1572,CALCANHEIRA,Acessorios,CINTO,2011-03-26,,14,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14.45,29.9
1573,CALCANHEIRA GELPE,Acessorios,ACESSORIOS,2013-03-23,,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,25.13,49.9
1574,CALCANHEIRA SLIM FEMININA,Acessorios,ACESSORIOS,2013-03-23,,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12.68,24.9
1575,CALCAS,Confeccao,CALCA,2022-08-19,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,70.0,139.9
1576,CALCINHA,Confeccao,CALCINHA,2012-10-31,,481,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.336666666666666,27.633333333333333
1577,CALCINHA,Confeccao,TANGA,2012-03-31,,197,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11.346666666666668,22.677777777777777
1578,CALCINHA BASICA,Confeccao,CALCINHA,2012-09-28,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.0,19.9
1579,"CALCINHA BETANIA,",Confeccao,CALCINHA,2012-11-07,,11,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.11,14.9
1580,CALCINHA C/TOP PUCCA,Confeccao,CONJUNTO,2012-09-25,,9,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11.34,22.9
1581,CALCINHA LOBA BOXER,Confeccao,CALCINHA,2012-09-28,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11.66,26.9
1582,CALCINHA LOBA SLIM REDUTORA,Confeccao,CALCINHA,2012-09-28,,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.62,39.9
1583,CALCINHA LUCELIA,Confeccao,CALCINHA,2012-11-07,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8.01,19.9
1584,CALCINHA SLIM,Confeccao,CALCINHA,2012-08-31,,89,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.45,39.9
1585,CALCINHAS,Confeccao,CALCINHA,2013-07-24,,22,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.5,3.9
1586,CALÇA,Confeccao,BLUSA,2016-08-31,,235,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,65.39375,144.275
1587,CALÇA,Confeccao,CALCA,2016-08-31,,1050,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,67.23061452513967,149.1737430167598
1588,CALÇA,Confeccao,CAPRI,2016-08-23,,34,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,54.4175,114.9
1589,CALÇA,Confeccao,SHORT,2016-11-24,,25,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,74.998,151.9
1590,CALÇA,Confeccao,VESTIDO,2016-09-15,,27,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,69.08,151.9
1591,CALÇA ACELINE,Confeccao,CALCA,2013-04-24,,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,59.95,119.9
1592,CALÇA C/ ZIPPER APARENTE,Confeccao,CALCA,2013-05-22,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,74.9,149.9
1593,CALÇA CALANDRA,Confeccao,CALCA,2013-04-24,,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,55.4,119.9
1594,CALÇA CROPPED,Confeccao,CALCA,2017-02-08,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,89.9,169.9
1595,CALÇA CROPPED C/BOLSO ESTAM,Confeccao,CALCA,2013-05-22,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,64.9,129.9
1596,CALÇA DE LINHO C/BOTAO,Confeccao,BLUSA,2013-05-22,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,64.9,129.9
1597,CALÇA DOUBLE CUT BAIXA FEM,Confeccao,CALCA,2013-08-09,,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,77.46000000000001,244.9
1598,CALÇA FEM,Confeccao,CALCA,2013-06-26,,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,63.13,129.9
1599,CALÇA FEMININA,Confeccao,CALCA,2013-06-28,,10,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,55.64,119.9
1600,CALÇA FLARE,Confeccao,CALCA,2016-07-26,,52,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,59.616666666666674,114.90000000000002
1601,CALÇA FLARE C/ PATCHES,Confeccao,CALCA,2017-02-08,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,89.9,169.9
1602,CALÇA JEANS,Confeccao,CALCA,2013-04-25,,14,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,34.5,94.9
1603,CALÇA LEGGING,Confeccao,LENG,2016-07-26,,30,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,24.2,59.900000000000006
1604,CALÇA MASC,Confeccao,CALCA,2013-09-03,,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,99.90000000000002,193.23333333333332
1605,CALÇA OSMOSE BOYFRIEND,Confeccao,CALCA,2013-05-04,,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,99.9,199.9
1606,CALÇA OSMOSE MID RISE,Confeccao,CALCA,2013-05-04,,7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,69.9,139.9
1607,CALÇA OSMOSE SKINY,Confeccao,CALCA,2013-05-04,,8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79.9,149.9
1608,CALÇA SARJA,Confeccao,CALCA,2013-03-06,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,89.9,139.9
1609,CALÇA SKIINY BAIXA FEM,Confeccao,CALCA,2013-11-29,,7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,71.19,229.9
1610,CALÇA SKINNY BAIXA FEM,Confeccao,CALCA,2013-08-09,,31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,80.64,243.23333333333332
1611,CALÇA SKINNY FEM,Confeccao,CALCA,2013-08-09,,10,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,66.49,136.5666666666667
1612,CAM,Confeccao,CAMISA,2013-02-28,,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,25.61,49.9
1613,CAM VISCOSE,Confeccao,BLUSA,2015-03-12,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79.9,149.9
1614,CAM VISCOSE C/ RENDA,Confeccao,CAMISA,2016-03-10,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,84.9,159.9
1615,CAM VISCOSE C/MANGA RE,Confeccao,CAMISA,2014-03-12,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79.9,149.9
1616,CAM. BASICA VISC.,Confeccao,BLUSA,2012-08-30,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,34.9,79.9
1617,CAM. C/ROT FIX,Confeccao,CAMISA,2013-04-05,,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,69.9,129.9
1618,CAM. CAMBRAIA,Confeccao,CAMISA,2013-03-06,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,69.9,129.9
1619,CAM. CHIFFON,Confeccao,CAMISA,2013-03-06,,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,84.9,149.9
1620,CAM. CHIFFON EST.,Confeccao,CAMISA,2013-09-05,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,69.9,129.9
1621,CAM. COM PONTEIR,Confeccao,CAMISA,2013-03-06,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,59.9,119.9
1622,CAM. CREPE,Confeccao,CAMISA,2013-08-07,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,59.9,119.9
1623,CAM. GLOSS C/RENDA,Confeccao,CAMISA,2013-08-08,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,49.9,99.9
1624,CAM. GLOSS C/RENDA COST,Confeccao,CAMISA,2014-03-12,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,49.9,99.9
1625,CAM. GLOSS SUBLIMADA,Confeccao,CAMISA,2014-03-12,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79.9,149.9
1626,CAM. POA,Confeccao,CAMISA,2013-09-14,,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,39.0,79.9
1627,CAM. VISCOSE,Confeccao,CAMISA,2015-03-12,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,69.9,134.9
1628,CAM. VISCOSE C/CHIFFON SUB,Confeccao,CAMISA,2013-09-05,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,74.9,139.9
1629,CAM. VISCOSE C/PALA BOR,Confeccao,CAMISA,2014-03-12,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,56.9,99.9
1630,CAM. VISCOSE C/PNT PALITO,Confeccao,CAMISA,2013-09-05,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,62.9,119.9
