ID_Produto,Nome_Produto,ID_Grupo,Grupo,ID_SubGrupo,SubGrupo,ID_Cor,Cor,Ultima Compra,Qtd Ent,Ultima Venda,Estoque Geral,Custo Estoque,Vr.Estoque,Qtde Ven,Custo Venda,Vr.Venda,Margem,Venda Media,Reposicao,Pr.Venda,ID_Unico
TOPNAUTIV,HAVAIANAS                     ,2,Sapato Masculino              ,4,CHINELO                       ,100,UNICA                         ,15/07/2021,12,30/06/2022,0,0.0,0.0,10,2609.0,49649.0,"90,3",4964.0,2609.0,499.0,TOPNAUTIV_100_1
OLYMPIKUS,CHINELO                       ,2,Sapato Masculino              ,4,CHINELO                       ,312,MARRON                        ,28/09/2020,12,02/10/2021,0,0.0,0.0,10,3437.0,4947.0,"43,93",4947.0,3437.0,699.0,OLYMPIKUS_312_0
11460,CHINELO                       ,2,Sapato Masculino              ,4,CHINELO                       ,5,MARROM                        ,29/03/2021,12,04/10/2021,0,0.0,0.0,11,34892.0,4846.0,"38,89",4405.0,2631.0,499.0,11460_5_0
95307,SAPATENIS                     ,2,Sapato Masculino              ,2,TENIS                         ,30,CAFE                          ,13/11/2019,12,09/07/2020,0,0.0,0.0,5,2370.0,46955.0,"98,12",9391.0,4741.0,999.0,95307_30_0
LOGAN3082,SAPATO                        ,2,Sapato Masculino              ,1,SAPATO                        ,3,PRETO                         ,15/05/2023,9,15/07/2024,0,0.0,0.0,3,2607.0,4599.0,"76,41",1533.0,9326.0,1699.0,LOGAN3082_3_2
3331,MOCASSIM                      ,2,Sapato Masculino              ,1,SAPATO                        ,47,CARAMELO                      ,26/11/2019,9,18/11/2020,0,0.0,0.0,5,3833.0,45985.0,"19,97",9197.0,7666.0,1499.0,3331_47_0
203401,SAPATO                        ,2,Sapato Masculino              ,1,SAPATO                        ,35,GRAFITE                       ,21/11/2019,12,09/12/2020,0,0.0,0.0,5,3086.0,44987.0,"45,78",8997.0,6172.0,1199.0,203401_35_0
3621641G,SAPATO                        ,2,Sapato Masculino              ,1,SAPATO                        ,3,PRETO                         ,18/12/2023,8,07/10/2024,4,5636.0,11196.0,2,2818.0,44274.0,"57,11",22137.0,14214.0,2799.0,3621641G_3_0
140763,SAPATILHA                     ,2,Sapato Masculino              ,1,SAPATO                        ,50,MARINHO                       ,30/10/2019,9,10/06/2021,0,0.0,0.0,4,2728.0,4328.0,"58,65",1082.0,6547.0,1399.0,140763_50_0
HJF04,CHINELO                       ,2,Sapato Masculino              ,4,CHINELO                       ,9,VERDE                         ,29/11/2019,12,12/09/2020,0,0.0,0.0,7,27489.0,4097.0,"49,04",5852.0,3927.0,799.0,HJF04_9_0
CONEX,TENIS                         ,2,Sapato Masculino              ,2,TENIS                         ,3,PRETO                         ,26/02/2025,12,03/05/2025,9,9000.0,17991.0,2,2000.0,3998.0,"99,9",1999.0,10732.0,1999.0,CONEX_3_0
TREND2,HAVAIANAS                     ,2,Sapato Masculino              ,4,CHINELO                       ,100,UNICA                         ,28/08/2023,10,24/10/2024,0,0.0,0.0,8,19952.0,3992.0,"100,08",499.0,2677.0,499.0,TREND2_100_0
11573,CHINELO                       ,2,Sapato Masculino              ,4,CHINELO                       ,3,PRETO                         ,27/04/2022,12,23/12/2022,0,0.0,0.0,10,1731.0,3990.0,"130,5",399.0,1436.0,399.0,11573_3_0
GRAPHIC,CHINELO                       ,2,Sapato Masculino              ,4,CHINELO                       ,100,UNICA                         ,06/10/2020,10,15/02/2021,0,0.0,0.0,10,2250.0,3990.0,"77,33",399.0,225.0,399.0,GRAPHIC_100_0
TRADICIONAL,CHINELO                       ,2,Sapato Masculino              ,4,CHINELO                       ,100,UNICA                         ,22/10/2020,24,02/06/2021,0,0.0,0.0,20,2190.0,39795.0,"81,71",1989.0,1095.0,199.0,TRADICIONAL_100_0
11573,CHINELO                       ,2,Sapato Masculino              ,4,CHINELO                       ,2,BRANCO                        ,27/04/2022,12,06/07/2023,0,0.0,0.0,10,1731.0,39527.0,"128,35",3952.0,1436.0,399.0,11573_2_0
TOPBASIC,CHINELO                       ,2,Sapato Masculino              ,4,CHINELO                       ,100,UNICA                         ,06/10/2020,14,09/06/2023,0,0.0,0.0,11,1936.0,38666.0,"99,72",3515.0,176.0,349.0,TOPBASIC_100_1
BRASIL1,HAVAIANAS                     ,2,Sapato Masculino              ,4,CHINELO                       ,100,UNICA                         ,06/01/2022,11,10/12/2022,0,0.0,0.0,9,20277.0,3791.0,"86,96",4212.0,2253.0,399.0,BRASIL1_100_1
11407205,SAPATO                        ,2,Sapato Masculino              ,1,SAPATO                        ,312,MARRON                        ,22/10/2019,9,29/07/2021,0,0.0,0.0,3,2397.0,3599.0,"50,15",11996.0,767.0,1599.0,11407205_312_0
628,CHINELO                       ,2,Sapato Masculino              ,4,CHINELO                       ,312,MARRON                        ,05/12/2019,12,01/02/2021,0,0.0,0.0,6,17616.0,35827.0,"103,38",5971.0,2936.0,599.0,628_312_0
11573,CHINELO                       ,2,Sapato Masculino              ,4,CHINELO                       ,3,PRETO                         ,03/03/2021,12,08/09/2021,0,0.0,0.0,13,19279.0,35767.0,"85,52",2751.0,123.0,299.0,11573_3_1
TREND2,HAVAIANAS                     ,2,Sapato Masculino              ,4,CHINELO                       ,100,UNICA                         ,15/07/2021,6,02/04/2022,0,0.0,0.0,7,16422.0,3493.0,"112,7",499.0,2346.0,499.0,TREND2_100_1
STYLISH,CHINELO                       ,2,Sapato Masculino              ,4,CHINELO                       ,100,UNICA                         ,06/10/2020,11,30/01/2021,0,0.0,0.0,7,19453.0,3493.0,"79,56",499.0,2779.0,499.0,STYLISH_100_0
11573,CHINELO                       ,2,Sapato Masculino              ,4,CHINELO                       ,4,AZUL                          ,27/04/2022,12,23/12/2022,0,0.0,0.0,8,13848.0,3192.0,"130,5",399.0,1436.0,399.0,11573_4_0
11573,CHINELO                       ,2,Sapato Masculino              ,4,CHINELO                       ,453,PRETO BRANCO                  ,03/03/2021,12,08/09/2021,0,0.0,0.0,12,17796.0,3192.0,"79,37",266.0,123.0,299.0,11573_453_0
BRASIL2,HAVAIANAS                     ,2,Sapato Masculino              ,4,CHINELO                       ,100,UNICA                         ,15/07/2021,8,25/05/2022,0,0.0,0.0,8,1592.0,3172.0,"99,25",3965.0,199.0,399.0,BRASIL2_100_1
11573,CHINELO                       ,2,Sapato Masculino              ,4,CHINELO                       ,4,AZUL                          ,03/03/2021,12,22/12/2022,0,0.0,0.0,11,16313.0,3092.0,"89,54",281.0,123.0,299.0,11573_4_1
11302F,SANDALIA                      ,2,Sapato Masculino              ,3,SANDALIA                      ,3,PRETO                         ,12/03/2019,12,13/05/2020,0,0.0,0.0,7,1743.0,29984.0,"72,03",4283.0,249.0,599.0,11302F_3_0
ATLETICO,HAVAIANAS                     ,2,Sapato Masculino              ,4,CHINELO                       ,100,UNICA                         ,26/04/2024,5,09/08/2024,0,0.0,0.0,5,1538.0,2995.0,"94,73",599.0,3301.0,599.0,ATLETICO_100_0
SIMPSONS,CHINELO                       ,2,Sapato Masculino              ,4,CHINELO                       ,100,UNICA                         ,06/10/2020,6,09/04/2021,0,0.0,0.0,6,14388.0,2994.0,"108,09",499.0,2398.0,499.0,SIMPSONS_100_0
HAT02,KENNER                        ,2,Sapato Masculino              ,4,CHINELO                       ,3,PRETO                         ,15/04/2019,12,03/09/2020,0,0.0,0.0,5,1717.0,2898.0,"68,78",5796.0,3434.0,699.0,HAT02_3_0
TOP2,HAIANAS                       ,2,Sapato Masculino              ,4,CHINELO                       ,100,UNICA                         ,15/07/2021,6,15/07/2022,0,0.0,0.0,6,13848.0,27412.0,"97,95",4568.0,2308.0,499.0,TOP2_100_0
BRASIL3,HAVAIANAS                     ,2,Sapato Masculino              ,4,CHINELO                       ,100,UNICA                         ,19/09/2022,7,30/03/2023,0,0.0,0.0,6,13764.0,2694.0,"95,73",449.0,2294.0,449.0,BRASIL3_100_1
95307,SAPATENIS                     ,2,Sapato Masculino              ,2,TENIS                         ,50,MARINHO                       ,13/11/2019,12,25/07/2020,0,0.0,0.0,3,1422.0,25985.0,"82,74",8661.0,4741.0,999.0,95307_50_0
11576,CHINELO                       ,2,Sapato Masculino              ,4,CHINELO                       ,3,PRETO                         ,03/03/2021,12,11/09/2021,0,0.0,0.0,10,1796.0,2594.0,"44,43",2594.0,149.0,299.0,11576_3_0
11576,CHINELO                       ,2,Sapato Masculino              ,4,CHINELO                       ,5,MARROM                        ,03/03/2021,12,06/09/2021,0,0.0,0.0,9,16164.0,2592.0,"60,36",288.0,149.0,299.0,11576_5_0
BRASIL6,HAVAIANAS                     ,2,Sapato Masculino              ,4,CHINELO                       ,100,UNICA                         ,05/07/2023,5,31/10/2023,0,0.0,0.0,5,1301.0,2495.0,"91,78",499.0,2792.0,499.0,BRASIL6_100_0
HYPE1,HAVAIANAS                     ,2,Sapato Masculino              ,4,CHINELO                       ,100,UNICA                         ,06/01/2022,6,09/06/2022,0,0.0,0.0,5,13685.0,2495.0,"82,32",499.0,2737.0,499.0,HYPE1_100_1
TREND1,HAVAIANAS                     ,2,Sapato Masculino              ,4,CHINELO                       ,100,UNICA                         ,17/06/2021,6,23/12/2021,0,0.0,0.0,5,1173.0,2495.0,"112,7",499.0,2346.0,499.0,TREND1_100_1
TOPMAX,CHINELO                       ,2,Sapato Masculino              ,4,CHINELO                       ,100,UNICA                         ,23/11/2020,8,13/05/2021,0,0.0,0.0,5,1285.0,24949.0,"94,16",4989.0,257.0,499.0,TOPMAX_100_0
11U352X,TENIS                         ,2,Sapato Masculino              ,2,TENIS                         ,2,BRANCO                        ,22/03/2019,9,28/02/2020,0,0.0,0.0,3,26763.0,23978.0,"10,41",7992.0,8921.0,1799.0,11U352X_2_0
MARVEL418,TENIS                         ,2,Sapato Masculino              ,2,TENIS                         ,304,PRETO/LARANJA                 ,10/03/2018,0,17/02/2020,0,0.0,0.0,3,29343.0,23976.0,"18,29",7992.0,9781.0,1999.0,MARVEL418_304_0
CRUZEIRO,HAVAIANAS                     ,2,Sapato Masculino              ,4,CHINELO                       ,100,UNICA                         ,26/04/2024,4,11/08/2024,0,0.0,0.0,4,1230.0,2396.0,"94,8",599.0,330.0,599.0,CRUZEIRO_100_1
BALI3201,CHINELO                       ,2,Sapato Masculino              ,4,CHINELO                       ,30,CAFE                          ,24/04/2018,0,19/06/2021,0,0.0,0.0,3,1614.0,2399.0,"48,64",7996.0,538.0,999.0,BALI3201_30_0
LOGOMAN,CHINELO                       ,2,Sapato Masculino              ,4,CHINELO                       ,100,UNICA                         ,25/09/2020,10,12/01/2021,0,0.0,0.0,6,11862.0,2394.0,"101,82",399.0,1977.0,399.0,LOGOMAN_100_0
SURF0,HAVAIANAS                     ,2,Sapato Masculino              ,4,CHINELO                       ,100,UNICA                         ,28/08/2023,4,07/12/2023,0,0.0,0.0,4,13596.0,2000.0,"47,1",500.0,3648.0,699.0,SURF0_100_0
MAXBASIC,HAVAIANAS                     ,2,Sapato Masculino              ,4,CHINELO                       ,100,UNICA                         ,19/09/2022,4,21/12/2022,0,0.0,0.0,4,9352.0,1996.0,"113,43",499.0,2338.0,499.0,MAXBASIC_100_1
NAUTICAL0,HAVAIANAS                     ,2,Sapato Masculino              ,4,CHINELO                       ,100,UNICA                         ,19/09/2022,9,16/12/2022,0,0.0,0.0,4,1110.0,1996.0,"79,82",499.0,2775.0,499.0,NAUTICAL0_100_0
LOGOMANIA,CHINELO                       ,2,Sapato Masculino              ,4,CHINELO                       ,100,UNICA                         ,23/11/2020,4,22/04/2021,0,0.0,0.0,4,9384.0,1996.0,"112,7",499.0,2346.0,499.0,LOGOMANIA_100_0
MINIONS,CHINELO                       ,2,Sapato Masculino              ,4,CHINELO                       ,100,UNICA                         ,06/10/2020,6,19/12/2020,0,0.0,0.0,4,11152.0,1996.0,"78,98",499.0,2788.0,499.0,MINIONS_100_0
11529273,CHINELO                       ,2,Sapato Masculino              ,4,CHINELO                       ,6,AMARELO                       ,30/08/2021,6,16/07/2022,0,0.0,0.0,6,20898.0,1900.0,"9,08",3166.0,3483.0,699.0,11529273_6_0
11529273,CHINELO                       ,2,Sapato Masculino              ,4,CHINELO                       ,36,BORDO                         ,30/08/2021,6,28/07/2022,0,0.0,0.0,6,20898.0,1600.0,"23,44",2666.0,3483.0,699.0,11529273_36_0
11529253,CHINELO                       ,2,Sapato Masculino              ,4,CHINELO                       ,6,AMARELO                       ,30/08/2021,6,02/06/2022,0,0.0,0.0,6,20898.0,1600.0,"23,44",2666.0,3483.0,699.0,11529253_6_0
11529272,CHINELO                       ,2,Sapato Masculino              ,4,CHINELO                       ,4,AZUL                          ,30/08/2021,6,23/05/2022,0,0.0,0.0,6,15678.0,1600.0,"2,05",2666.0,2613.0,599.0,11529272_4_0
11U352X,TENIS                         ,2,Sapato Masculino              ,2,TENIS                         ,50,MARINHO                       ,22/03/2019,9,05/03/2020,0,0.0,0.0,2,17842.0,15993.0,"10,36",7996.0,8921.0,1799.0,11U352X_50_0
LOGOMANIA,CHINELO                       ,2,Sapato Masculino              ,4,CHINELO                       ,100,UNICA                         ,06/10/2020,4,07/05/2021,0,0.0,0.0,4,9592.0,15954.0,"66,33",3988.0,2398.0,399.0,LOGOMANIA_100_1
LOGOMANIA2,CHINELO                       ,2,Sapato Masculino              ,4,CHINELO                       ,100,UNICA                         ,22/10/2020,6,20/02/2021,0,0.0,0.0,4,7908.0,1596.0,"101,82",399.0,1977.0,399.0,LOGOMANIA2_100_0
11529272,CHINELO                       ,2,Sapato Masculino              ,4,CHINELO                       ,3,PRETO                         ,30/08/2021,6,14/06/2022,0,0.0,0.0,6,15678.0,1500.0,"4,32",250.0,2613.0,599.0,11529272_3_0
11529272,CHINELO                       ,2,Sapato Masculino              ,4,CHINELO                       ,2,BRANCO                        ,30/08/2021,6,23/05/2022,0,0.0,0.0,5,13065.0,1500.0,"14,81",300.0,2613.0,599.0,11529272_2_0
11529272,CHINELO                       ,2,Sapato Masculino              ,4,CHINELO                       ,36,BORDO                         ,30/08/2021,6,01/08/2022,0,0.0,0.0,6,15678.0,1400.0,"10,7",2333.0,2613.0,599.0,11529272_36_0
11529272,CHINELO                       ,2,Sapato Masculino              ,4,CHINELO                       ,6,AMARELO                       ,30/08/2021,6,04/06/2022,0,0.0,0.0,6,15678.0,1400.0,"10,7",2333.0,2613.0,599.0,11529272_6_0
TOP2,HAVAIANAS                     ,2,Sapato Masculino              ,4,CHINELO                       ,100,UNICA                         ,15/12/2023,6,05/11/2024,0,0.0,0.0,4,796.0,1347.0,"69,22",3367.0,199.0,399.0,TOP2_100_1
11529272,CHINELO                       ,2,Sapato Masculino              ,4,CHINELO                       ,9,VERDE                         ,30/08/2021,6,02/08/2022,0,0.0,0.0,5,13065.0,1300.0,"0,5",260.0,2613.0,599.0,11529272_9_0
CRUZEIRO0,HAVAIANAS                     ,2,Sapato Masculino              ,4,CHINELO                       ,100,UNICA                         ,12/07/2024,3,09/08/2024,0,0.0,0.0,2,6124.0,1198.0,"95,62",599.0,3286.0,599.0,CRUZEIRO0_100_0
11529273,CHINELO                       ,2,Sapato Masculino              ,4,CHINELO                       ,3,PRETO                         ,30/08/2021,6,14/05/2022,0,0.0,0.0,5,17415.0,1100.0,"36,84",220.0,3483.0,699.0,11529273_3_0
11529273,CHINELO                       ,2,Sapato Masculino              ,4,CHINELO                       ,2,BRANCO                        ,30/08/2021,6,23/05/2022,0,0.0,0.0,3,10449.0,1000.0,"4,3",3333.0,3483.0,699.0,11529273_2_0
42610,SANDALIA                      ,2,Sapato Masculino              ,3,SANDALIA                      ,26,CHOCOLATE                     ,12/03/2019,12,19/06/2021,0,0.0,0.0,2,498.0,900.0,"80,72",450.0,249.0,599.0,42610_26_0
LOGOMANIA2,CHINELO                       ,2,Sapato Masculino              ,4,CHINELO                       ,100,UNICA                         ,06/10/2020,6,22/05/2021,0,0.0,0.0,2,3954.0,798.0,"101,82",399.0,1977.0,399.0,LOGOMANIA2_100_1
SIMPSONS0,HAVAIANAS                     ,2,Sapato Masculino              ,4,CHINELO                       ,100,UNICA                         ,06/01/2022,2,07/05/2022,0,0.0,0.0,2,4724.0,600.0,"27,01",300.0,2362.0,499.0,SIMPSONS0_100_1
CRUZEIRO,HAVAIANAS                     ,2,Sapato Masculino              ,4,CHINELO                       ,100,UNICA                         ,28/08/2023,2,29/09/2023,0,0.0,0.0,1,3261.0,599.0,"83,69",599.0,350.0,599.0,CRUZEIRO_100_2
TOPAD,HAVAIANAS                     ,2,Sapato Masculino              ,4,CHINELO                       ,100,UNICA                         ,06/01/2022,2,07/11/2022,0,0.0,0.0,2,3316.0,598.0,"80,34",299.0,1658.0,299.0,TOPAD_100_2
11301F,SANDALIA                      ,2,Sapato Masculino              ,3,SANDALIA                      ,30,CAFE                          ,12/03/2019,12,21/02/2020,0,0.0,0.0,1,249.0,500.0,"100,8",500.0,249.0,699.0,11301F_30_0
DUAL1,HAVAIANAS                     ,2,Sapato Masculino              ,4,CHINELO                       ,100,UNICA                         ,15/07/2021,1,09/09/2021,0,0.0,0.0,1,2935.0,499.0,"70,02",499.0,2935.0,499.0,DUAL1_100_1
TOPNAUTICAL,CHINELO                       ,2,Sapato Masculino              ,4,CHINELO                       ,100,UNICA                         ,22/10/2020,3,09/11/2020,0,0.0,0.0,1,2435.0,480.0,"97,13",480.0,2435.0,499.0,TOPNAUTICAL_100_1
TOPNAUTI,CHINELO                       ,2,Sapato Masculino              ,4,CHINELO                       ,100,UNICA                         ,23/11/2020,4,09/06/2021,0,0.0,0.0,1,2398.0,200.0,"16,6",200.0,2398.0,499.0,TOPNAUTI_100_0
